Date,Name,Year,Letterboxd URI,Rating
2022-09-25,The Mitchells vs. The Machines,2021,https://boxd.it/i7xm,3
2022-09-25,Scary Movie 2,2001,https://boxd.it/24Cw,2
2022-09-25,Scary Movie 3,2003,https://boxd.it/24Be,2
2022-09-25,Scary Movie 5,2013,https://boxd.it/24AU,1
2022-09-25,Final Destination 2,2003,https://boxd.it/1YSS,3
2022-09-25,Final Destination 5,2011,https://boxd.it/r1k,3
2022-09-25,Bo Burnham: Inside,2021,https://boxd.it/v2uy,3.5
2022-09-25,King Ripple,2015,https://boxd.it/e6rO,1
2022-09-25,Sorry to Bother You,2018,https://boxd.it/f21E,3
2022-09-25,The Florida Project,2017,https://boxd.it/dMG0,4
2022-09-25,Atua,2020,https://boxd.it/xRQY,2.5
2022-09-25,Booksmart,2019,https://boxd.it/igNS,3.5
2022-09-25,Vagina Vacation,2009,https://boxd.it/93Ze,3
2022-09-25,Se7en,1995,https://boxd.it/29zs,3
2022-09-25,Ready or Not,2019,https://boxd.it/kOf0,3
2022-09-25,Legally Blonde,2001,https://boxd.it/1ZNa,3
2022-09-25,Pontypool,2008,https://boxd.it/1yBw,3
2022-09-25,Freaks of Nature,2015,https://boxd.it/6uRq,2.5
2022-09-25,How to Be Single,2016,https://boxd.it/7GJq,3
2022-09-25,K-12,2019,https://boxd.it/mNZA,1.5
2022-09-25,Rebooted,2019,https://boxd.it/nhco,3
2022-09-25,Millennium Actress,2001,https://boxd.it/1fK0,4
2022-09-25,Caught in the Net,2020,https://boxd.it/m8dg,4
2022-09-25,Girls Who Drink,2018,https://boxd.it/oImW,3
2022-09-25,Another Round,2020,https://boxd.it/lkba,3.5
2022-09-25,The Princess and the Frog,2009,https://boxd.it/1WQq,4
2022-09-25,Raya and the Last Dragon,2021,https://boxd.it/jbkI,3
2022-09-25,Spy Kids,2001,https://boxd.it/1Xcw,2.5
2022-09-25,Spy Kids 2: The Island of Lost Dreams,2002,https://boxd.it/1Yyo,3
2022-09-25,Spy Kids: All the Time in the World,2011,https://boxd.it/ptm,2.5
2022-09-25,Ponyo,2008,https://boxd.it/1S0A,4
2022-09-25,The Suicide Squad,2021,https://boxd.it/fw6O,3.5
2022-09-25,"Girl, Interrupted",1999,https://boxd.it/25ds,4
2022-09-25,Clueless,1995,https://boxd.it/1Ygk,3.5
2022-09-25,The Devil Wears Prada,2006,https://boxd.it/2awE,3.5
2022-09-25,Downhill,2020,https://boxd.it/kvUe,2.5
2022-09-25,Gothika,2003,https://boxd.it/23y4,2.5
2022-09-25,Candyman,1992,https://boxd.it/1Ys6,3
2022-09-25,Interview with the Vampire,1994,https://boxd.it/29XO,2.5
2022-09-25,Unpregnant,2020,https://boxd.it/nrH2,2.5
2022-09-25,The Lodge,2019,https://boxd.it/h2c2,3.5
2022-09-25,Carlotta's Face,2018,https://boxd.it/izMY,3.5
2022-09-25,Dick Johnson Is Dead,2020,https://boxd.it/oigy,3
2022-09-25,Dawn Raid,2021,https://boxd.it/srXa,3.5
2022-09-25,Event Horizon,1997,https://boxd.it/20d8,2.5
2022-09-25,Beauty and the Beast,2017,https://boxd.it/ar0c,2.5
2022-09-25,Moulin Rouge!,2001,https://boxd.it/29wI,4
2022-09-25,Knife+Heart,2018,https://boxd.it/h5ko,3
2022-09-25,(500) Days of Summer,2009,https://boxd.it/1EmM,3
2022-09-25,Personal Shopper,2016,https://boxd.it/bkGM,3.5
2022-09-25,Clouds of Sils Maria,2014,https://boxd.it/7f62,1.5
2022-09-25,A Ghost Story,2017,https://boxd.it/fb0K,3.5
