Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2018-07-05,Jim & Andy: The Great Beyond,2017,https://boxd.it/tLdvr,3,,,2018-07-05
2018-07-28,Deadpool,2016,https://boxd.it/uBWDp,0.5,,,2018-07-28
2018-08-02,A Knight's Tale,2001,https://boxd.it/uQoyF,3,,,2018-08-01
2018-08-03,Megamind,2010,https://boxd.it/uSHwx,2.5,Yes,,2018-08-03
2018-08-04,Brüno,2009,https://boxd.it/uSNH7,3,,,2018-08-04
2018-08-11,Trainspotting,1996,https://boxd.it/v9vAV,4.5,,,2018-08-11
2018-08-11,Grimsby,2016,https://boxd.it/vbF87,2.5,,,2018-08-11
2018-08-12,Kiki's Delivery Service,1989,https://boxd.it/vbIRz,4.5,,,2018-08-12
2018-08-12,Fear and Loathing in Las Vegas,1998,https://boxd.it/vea5n,4.5,,,2018-08-12
2018-08-14,Being John Malkovich,1999,https://boxd.it/viBEH,4,,,2018-08-14
2018-08-15,Punch-Drunk Love,2002,https://boxd.it/vlWP3,5,,,2018-08-15
2018-08-17,Office Space,1999,https://boxd.it/vqfBR,4,,,2018-08-17
2018-08-19,Mission: Impossible - Fallout,2018,https://boxd.it/vuZFj,3,,,2018-08-19
2018-08-19,The Green Ray,2001,https://boxd.it/vvkrx,4,,,2018-08-19
2018-08-19,Industrial Soundscape,2002,https://boxd.it/vvkMF,3.5,,,2018-08-19
2018-08-20,Wanderers,2014,https://boxd.it/vy22l,3.5,,,2018-08-20
2018-08-25,The Meg,2018,https://boxd.it/vKYoj,2,,,2018-08-25
2018-08-25,Snatch,2000,https://boxd.it/vLaNZ,4.5,,,2018-08-25
2018-08-26,A Field in England,2013,https://boxd.it/vLq1R,5,,,2018-08-26
2018-08-26,And Now for Something Completely Different,1971,https://boxd.it/vNqNP,4,,,2018-08-26
2018-08-28,La Maison en Petits Cubes,2008,https://boxd.it/vSP7p,4,,,2018-08-28
2018-08-29,A Short Vision,1956,https://boxd.it/vUWUx,3.5,,,2018-08-29
2018-09-07,Rushmore,1998,https://boxd.it/wf8sZ,4,Yes,,2018-09-07
2018-09-16,The Devil and Daniel Johnston,2005,https://boxd.it/wxhyD,4,,,2018-09-16
2018-09-18,Call Me by Your Name,2017,https://boxd.it/wDxqR,3.5,,,2018-09-18
2018-09-23,Un Chien Andalou,1929,https://boxd.it/wO6v3,3.5,,,2018-09-23
2018-09-23,Sing Street,2016,https://boxd.it/wOhxJ,3.5,,,2018-09-23
2018-09-24,Upstream Color,2013,https://boxd.it/wQ9lp,3.5,,,2018-09-24
2018-09-24,A Clockwork Orange,1971,https://boxd.it/wQxVh,4.5,,,2018-09-24
2018-09-24,Gertie on Tour,1921,https://boxd.it/wQCA9,3,,,2018-09-24
2018-09-24,Glumov's Diary,1923,https://boxd.it/wQDaB,2.5,,,2018-09-24
2018-09-24,Kino-Pravda No. 3,1922,https://boxd.it/wQEe5,3,,,2018-09-24
2018-09-24,Couch,2003,https://boxd.it/wQNyD,3,,,2018-09-24
2018-09-24,She and Her Cat,1999,https://boxd.it/wQO5n,3.5,,,2018-09-24
2018-09-24,The Garden of Words,2013,https://boxd.it/wQRRJ,3.5,,,2018-09-24
2018-09-24,Cross Road,2014,https://boxd.it/wQSy9,3,,,2018-09-24
2018-09-25,You Were Never Really Here,2017,https://boxd.it/wS8u5,3.5,,,2018-09-25
2018-09-25,Workers Leaving the Lumière Factory,1895,https://boxd.it/wSmeP,4,,,2018-09-25
2018-09-25,The Astronomer's Dream,1898,https://boxd.it/wSmK7,4,,,2018-09-25
2018-09-25,The Haunted Castle,1896,https://boxd.it/wSmZh,3.5,,,2018-09-25
2018-09-25,The Sprinkler Sprinkled,1895,https://boxd.it/wSnzJ,3,,,2018-09-25
2018-09-25,The Kiss,1896,https://boxd.it/wSo0v,2.5,,,2018-09-25
2018-09-25,The Four Troublesome Heads,1898,https://boxd.it/wSom7,4,,,2018-09-25
2018-09-25,Annabelle Serpentine Dance,1895,https://boxd.it/wSoCz,,,,2018-09-25
2018-09-25,Cinderella,1899,https://boxd.it/wSp7R,,,,2018-09-25
2018-09-25,Baby's Meal,1895,https://boxd.it/wSqdL,,,,2018-09-25
2018-09-25,Dickson Experimental Sound Film,1894,https://boxd.it/wSrQJ,,,,2018-09-25
2018-09-25,The Cabbage-Patch Fairy,1896,https://boxd.it/wStlN,3,,,2018-09-25
2018-09-25,Demolition of a Wall,1896,https://boxd.it/wStMT,,,,2018-09-25
2018-09-25,Caicedo (with Pole),1894,https://boxd.it/wStZ9,3,,,2018-09-25
2018-09-25,The Vanishing Lady,1896,https://boxd.it/wSudP,3,,,2018-09-25
2018-09-25,After the Ball,1897,https://boxd.it/wSut9,2.5,,,2018-09-25
2018-09-25,Blacksmith Scene,1893,https://boxd.it/wSuKT,,,,2018-09-25
2018-09-25,"Leisurely Pedestrians, Open Topped Buses and Hansom Cabs with Trotting Horses",1889,https://boxd.it/wSuPz,,,,2018-09-25
2018-09-25,Serpentine Dance,1896,https://boxd.it/wSuYr,,,,2018-09-25
2018-09-25,The Wave,1891,https://boxd.it/wSvax,,,,2018-09-25
2018-09-25,Poor Pierrot,1892,https://boxd.it/wSvxr,,,,2018-09-25
2018-09-25,A Nightmare,1896,https://boxd.it/wSvX5,3.5,,,2018-09-25
2018-09-25,Edison Kinetoscopic Record of a Sneeze,1894,https://boxd.it/wSyqj,,,,2018-09-25
2018-09-25,Demolishing and Building Up the Star Theatre,1901,https://boxd.it/wSFQ9,3.5,,,2018-09-25
2018-09-25,"Monkeyshines, No. 1",1890,https://boxd.it/wSN0b,,,,2018-09-25
2018-09-25,The Boxing Cats,1894,https://boxd.it/wSNmL,,,,2018-09-25
2018-09-25,Sandow,1896,https://boxd.it/wSNul,2,,,2018-09-25
2018-09-25,The Kiss in the Tunnel,1899,https://boxd.it/wSNFD,,,,2018-09-25
2018-09-25,The Devil in a Convent,1899,https://boxd.it/wSNUj,3.5,,,2018-09-25
2018-09-25,Boat Leaving the Port,1895,https://boxd.it/wSO0L,3.5,,,2018-09-25
2018-09-25,"The Execution of Mary, Queen of Scots",1895,https://boxd.it/wSOgT,,,,2018-09-25
2018-09-25,Falling Cat,1894,https://boxd.it/wSOzh,2,,,2018-09-25
2018-09-25,The Haunted Castle,1897,https://boxd.it/wSOFT,,,,2018-09-25
2018-09-25,The Merry Skeleton,1898,https://boxd.it/wSOKJ,,,,2018-09-25
2018-09-25,Newark Athlete,1891,https://boxd.it/wSOOV,,,,2018-09-25
2018-09-25,The X-Ray Fiend,1897,https://boxd.it/wSOXX,4,,,2018-09-25
2018-09-25,Snowball Fight,1897,https://boxd.it/wSP4J,,,,2018-09-25
2018-09-25,A Terrible Night,1896,https://boxd.it/wSPb1,,,,2018-09-25
2018-09-25,Carmencita,1894,https://boxd.it/wSPih,3,,,2018-09-25
2018-09-25,The Bewitched Inn,1897,https://boxd.it/wSPtJ,3.5,,,2018-09-25
2018-09-25,"Monkeyshines, No. 2",1890,https://boxd.it/wSPzH,3.5,,,2018-09-25
2018-09-25,Annie Oakley,1894,https://boxd.it/wSPD5,2,,,2018-09-25
2018-09-25,Dickson Greeting,1891,https://boxd.it/wSPHh,,,,2018-09-25
2018-09-25,Annabelle Butterfly Dance,1894,https://boxd.it/wSPLt,,,,2018-09-25
2018-09-25,The Photographical Congress Arrives in Lyon,1895,https://boxd.it/wSPQX,,,,2018-09-25
2018-09-25,The Sea,1895,https://boxd.it/wSPZb,,,,2018-09-25
2018-09-25,Men Boxing,1891,https://boxd.it/wSQzN,,,,2018-09-25
2018-09-25,Playing Cards,1896,https://boxd.it/wSQGT,4,,,2018-09-25
2018-09-25,The Magician,1898,https://boxd.it/wSQMx,,,,2018-09-25
2018-09-25,Transformation by Hats,1895,https://boxd.it/wSQRR,,,,2018-09-25
2018-09-25,The Temptation of St. Anthony,1898,https://boxd.it/wSQZ7,,,,2018-09-25
2018-09-25,The Barbershop,1894,https://boxd.it/wT56B,,,,2018-09-25
2018-09-25,Partie d'écarté,1896,https://boxd.it/wT5b7,,,,2018-09-25
2018-09-25,Childish Quarrel,1896,https://boxd.it/wT5el,,,,2018-09-25
2018-09-25,Serpentine Dance by Mme. Bob Walter,1897,https://boxd.it/wT5kD,,,,2018-09-25
2018-09-25,The Arrival of a Train at La Ciotat,1896,https://boxd.it/wT5x3,4,Yes,,2018-09-25
2018-09-26,Infernal Affairs,2002,https://boxd.it/wU5Dd,4,,,2018-09-26
2018-09-26,Me and Earl and the Dying Girl,2015,https://boxd.it/wUiu9,3,,,2018-09-26
2018-09-26,Decalogue I,1989,https://boxd.it/wURLz,4.5,,,2018-09-26
2018-09-26,Night Music,1986,https://boxd.it/wUSVZ,4,,,2018-09-26
2018-09-26,Westerly Wind,2018,https://boxd.it/wUTk1,3.5,,,2018-09-26
2018-09-27,Tickled,2016,https://boxd.it/wW8Qj,4,,,2018-09-27
2018-10-02,Batman Begins,2005,https://boxd.it/x6DQT,3.5,Yes,,2018-09-30
2018-10-05,Suicide Squad,2016,https://boxd.it/xdh69,1,Yes,,2018-10-04
2018-10-06,Shanghai Knights,2003,https://boxd.it/xgjR3,3,Yes,,2018-10-06
2018-10-06,Venom,2018,https://boxd.it/xhp2R,2,,,2018-10-06
2018-10-07,Force of Execution,2013,https://boxd.it/xhwob,1,,,2018-10-06
2018-10-08,It Follows,2014,https://boxd.it/xk82r,3.5,,,2018-10-07
2018-10-12,Shut Up and Play the Hits,2012,https://boxd.it/xtotr,4.5,,,2018-10-12
2018-10-12,Faust : apparition de Méphistophélès,1897,https://boxd.it/xuqSZ,,,,2018-10-12
2018-10-18,Gandhi,1982,https://boxd.it/xKyUh,4,,,2018-10-15
2018-10-18,Wrath of the Titans,2012,https://boxd.it/xKyV5,3,,,2018-10-18
2018-10-20,A Ghost Story,2017,https://boxd.it/xQ065,4,,,2018-10-20
2018-10-22,Eighth Grade,2018,https://boxd.it/xSSgx,4,,,2018-10-22
2018-10-31,Aphex Twin: Windowlicker,1999,https://boxd.it/yfAnr,3.5,Yes,,2018-10-30
2018-10-31,The Texas Chain Saw Massacre,1974,https://boxd.it/yeWZv,4,,,2018-10-31
2018-11-06,Triumph of the Will,1935,https://boxd.it/ytzhv,3.5,,,2018-11-06
2018-11-19,Jason and the Argonauts,2000,https://boxd.it/yYDSn,2.5,,,2018-11-15
2018-11-17,Control,2007,https://boxd.it/yUUYz,4,,,2018-11-17
2018-11-22,Seven Psychopaths,2012,https://boxd.it/z6tdv,4.5,,,2018-11-22
2018-11-22,Train to Busan,2016,https://boxd.it/z6TN5,3.5,,,2018-11-22
2018-11-22,"Pulp: a Film About Life, Death & Supermarkets",2014,https://boxd.it/z86vl,4,,,2018-11-22
2018-11-23,The Lord of the Rings: The Return of the King,2003,https://boxd.it/z9NN5,4.5,Yes,,2018-11-23
2018-11-24,Hunger,2008,https://boxd.it/zcRMr,4.5,,,2018-11-24
2018-12-07,The Fall: The Wonderful and Frightening World of Mark E. Smith,2005,https://boxd.it/zJx75,3.5,,,2018-12-07
2018-12-09,Skyscraper,2018,https://boxd.it/zNrEl,3,,,2018-12-08
2018-12-09,Only Yesterday,1991,https://boxd.it/zOn09,4,,,2018-12-09
2018-12-14,300,2006,https://boxd.it/A1A45,2,,,2018-12-12
2018-12-16,Christmas with the Kranks,2004,https://boxd.it/A5l3p,2.5,Yes,,2018-12-16
2018-12-22,Children of Men,2006,https://boxd.it/Am1VZ,4,Yes,,2018-12-22
2018-12-23,Miracle on 34th Street,1994,https://boxd.it/Aqq3r,2.5,,,2018-12-23
2018-12-24,Home Alone,1990,https://boxd.it/AueMd,3.5,Yes,,2018-12-24
2018-12-25,Shrek 2,2004,https://boxd.it/Ax41n,3.5,,,2018-12-25
2018-12-25,Home Alone 2: Lost in New York,1992,https://boxd.it/AxhYd,2.5,Yes,,2018-12-25
2018-12-26,Aquaman,2018,https://boxd.it/AAhpD,3,,w/ dad,2018-12-26
2018-12-30,It's Such a Beautiful Day,2012,https://boxd.it/ALv5z,4.5,,,2018-12-30
2018-12-30,Wreck-It Ralph,2012,https://boxd.it/APl9J,3.5,Yes,,2018-12-30
2019-01-03,Wallace & Gromit: The Curse of the Were-Rabbit,2005,https://boxd.it/B8arZ,3,Yes,,2019-01-03
2019-01-05,RV,2006,https://boxd.it/BjWRX,2.5,Yes,,2019-01-05
2019-01-18,Indiana Jones and the Last Crusade,1989,https://boxd.it/Cbdgv,3.5,Yes,,2019-01-18
2019-01-19,Saving Mr. Banks,2013,https://boxd.it/Cf2Gv,3,,,2019-01-19
2019-01-23,Split,2016,https://boxd.it/Cup1P,3,,,2019-01-23
2019-01-25,The Rutles: All You Need Is Cash,1978,https://boxd.it/CyXM9,4,,,2019-01-25
2019-02-09,First Man,2018,https://boxd.it/Dt4Lf,4,,,2019-02-09
2019-02-26,The Lobster,2015,https://boxd.it/EnuuL,3.5,,,2019-02-26
2019-03-09,Captain Marvel,2019,https://boxd.it/EWBzX,3.5,,,2019-03-09
2019-03-12,Gladiator,2000,https://boxd.it/F7ZcP,4,,,2019-03-12
2019-03-23,Despicable Me,2010,https://boxd.it/FFyQr,3,Yes,,2019-03-23
2019-04-08,Paddleton,2019,https://boxd.it/GrUON,4,,,2019-04-08
2019-04-26,Crocodile Dundee,1986,https://boxd.it/Hi9z3,2,Yes,,2019-04-25
2019-04-26,Crocodile Dundee II,1988,https://boxd.it/Hi9KP,1.5,,,2019-04-25
2019-04-26,Pinocchio,1940,https://boxd.it/Hi9Rr,4,Yes,,2019-04-26
2019-04-28,Star Wars,1977,https://boxd.it/HoM6V,4,Yes,,2019-04-27
2019-05-01,Thor,2011,https://boxd.it/HyTrV,3,,,2019-05-01
2019-05-02,Godzilla 2000: Millennium,1999,https://boxd.it/HBZSp,3.5,,,2019-05-02
2019-05-04,The Empire Strikes Back,1980,https://boxd.it/HI9A3,3.5,Yes,,2019-05-04
2019-05-12,Cloudy with a Chance of Meatballs,2009,https://boxd.it/I4dH7,2.5,Yes,,2019-05-12
2019-05-21,Avengers: Endgame,2019,https://boxd.it/Ivvjr,2.5,,w/ dad,2019-05-21
2019-08-15,Bowling for Columbine,2002,https://boxd.it/MRbMN,3.5,Yes,,2019-08-15
2019-09-03,Bill Hicks: Revelations,1993,https://boxd.it/NS4hT,3.5,,,2019-09-02
2019-09-23,We Jam Econo: The Story of the Minutemen,2005,https://boxd.it/OUJ79,4,,,2019-09-23
2019-10-02,Eraserhead,1977,https://boxd.it/PlWVv,5,Yes,,2019-10-02
2019-10-02,Shaun of the Dead,2004,https://boxd.it/Pm8Vx,4.5,Yes,,2019-10-02
2019-10-02,Gummo,1997,https://boxd.it/PmY1B,4,,,2019-10-02
2019-10-08,Step Brothers,2008,https://boxd.it/PFRzf,3,,,2019-10-08
2019-10-08,Jackass: The Movie,2002,https://boxd.it/PHDPd,3,,,2019-10-08
2019-10-08,Justice League,2017,https://boxd.it/PJb7h,2,Yes,,2019-10-08
2019-10-09,Psycho,1998,https://boxd.it/PLOr5,2,,,2019-10-09
2019-10-10,Jackass Number Two,2006,https://boxd.it/PMV29,3,,,2019-10-10
2019-10-11,Lost in Translation,2003,https://boxd.it/PSEYx,5,,,2019-10-11
2019-10-12,Blood Simple,1984,https://boxd.it/PWIb3,4,,,2019-10-12
2019-10-12,The Terminator,1984,https://boxd.it/PWTDH,4,Yes,,2019-10-12
2019-10-13,The Big Lebowski,1998,https://boxd.it/Q0CxP,5,Yes,,2019-10-13
2019-10-14,Ed Wood,1994,https://boxd.it/Q5UUR,5,Yes,,2019-10-14
2019-10-16,Memories of Murder,2003,https://boxd.it/QdC6b,4,,,2019-10-16
2019-10-18,The Pervert's Guide to Ideology,2012,https://boxd.it/QjgsB,4,,,2019-10-18
2019-10-18,Observe and Report,2009,https://boxd.it/Qk1TJ,4,,,2019-10-18
2019-10-19,Badlands,1973,https://boxd.it/QnLqz,4,,,2019-10-19
2019-10-24,Anomalisa,2015,https://boxd.it/QGOxB,4,Yes,,2019-10-24
2019-10-26,Taxi Driver,1976,https://boxd.it/QNXTb,5,Yes,,2019-10-27
2019-11-02,Fear and Loathing in Las Vegas,1998,https://boxd.it/RdcxT,5,Yes,,2019-11-02
2019-11-03,Parasite,2019,https://boxd.it/Ri3e9,5,,,2019-11-03
2019-11-06,Rashomon,1950,https://boxd.it/RsEjb,5,Yes,,2019-11-06
2019-11-11,Joker,2019,https://boxd.it/RMd8Z,3,,,2019-11-11
2019-11-16,"Planes, Trains and Automobiles",1987,https://boxd.it/S0R5T,4,Yes,,2019-11-16
2019-11-17,Ghost in the Shell,1995,https://boxd.it/S6hK9,4,,,2019-11-17
2019-11-21,Perfect Blue,1997,https://boxd.it/SlQjd,4,,,2019-11-21
2019-11-23,Jojo Rabbit,2019,https://boxd.it/SsMon,3,,,2019-11-23
2019-11-26,The Disaster Artist,2017,https://boxd.it/SF2Hf,3,,,2019-11-26
2019-11-26,Brewster's Millions,1985,https://boxd.it/SGanz,3,,,2019-11-26
2019-11-27,Late Spring,1949,https://boxd.it/SJqKv,4,,,2019-11-27
2019-11-28,National Lampoon's Vacation,1983,https://boxd.it/SLs4v,2,,,2019-11-28
2019-11-29,"Monsters, Inc.",2001,https://boxd.it/SQ4C9,4,Yes,,2019-11-29
2019-12-01,Bottle Rocket,1996,https://boxd.it/SY0Zz,4,Yes,,2019-12-01
2019-12-01,A Nightmare on Elm Street,1984,https://boxd.it/SZ1N7,3,Yes,,2019-12-01
2019-12-02,Ran,1985,https://boxd.it/T2K2h,5,,,2019-12-02
2019-12-02,The Evil Dead,1981,https://boxd.it/T4wFN,4,Yes,,2019-12-02
2019-12-05,FLCL,2000,https://boxd.it/TdUJd,4.5,,,2019-12-05
2019-12-10,Samurai Cop,1991,https://boxd.it/TyQEv,2,Yes,,2019-12-10
2019-12-16,"Silent Night, Deadly Night",1984,https://boxd.it/TW8NV,3,,,2019-12-16
2019-12-19,The Blues Brothers,1980,https://boxd.it/U64Yb,4.5,Yes,,2019-12-19
2019-12-19,Star Wars: The Rise of Skywalker,2019,https://boxd.it/U9J2N,2,,w/ dad,2019-12-19
2019-12-22,Deathstalker and the Warriors from Hell,1988,https://boxd.it/UnF57,1.5,,,2019-12-22
2019-12-23,Arthur Christmas,2011,https://boxd.it/Ut0Xf,3.5,Yes,,2019-12-23
2019-12-30,Star Wars,1977,https://boxd.it/V5Q1j,4,Yes,w/ dad,2019-12-30
2020-01-01,Army of Darkness,1992,https://boxd.it/VhxvX,4,Yes,,2020-01-01
2020-01-01,The Evil Dead,1981,https://boxd.it/ViwxP,4,Yes,,2020-01-01
2020-01-02,Yes Man,2008,https://boxd.it/VjkhR,2.5,,,2020-01-02
2020-01-02,They Live,1988,https://boxd.it/VpZWD,4,Yes,,2020-01-02
2020-01-04,Avengers: Infinity War,2018,https://boxd.it/VDdAd,3.5,Yes,w/ angus,2020-01-04
2020-01-05,Evil Dead II,1987,https://boxd.it/VEgGl,4.5,Yes,,2020-01-05
2020-01-06,Boat,2007,https://boxd.it/VRncj,,,,2020-01-06
2020-01-07,Indiana Jones and the Kingdom of the Crystal Skull,2008,https://boxd.it/VUDdj,3,Yes,,2020-01-07
2020-01-07,Idiocracy,2006,https://boxd.it/VVxj3,3.5,,,2020-01-07
2020-01-07,High Fidelity,2000,https://boxd.it/VWT6d,4.5,Yes,,2020-01-07
2020-01-08,Young Adult,2011,https://boxd.it/VXC4V,3,,,2020-01-08
2020-01-08,Things,1989,https://boxd.it/W1Cop,5,,,2020-01-08
2020-01-08,After Last Season,2009,https://boxd.it/W25lT,5,,,2020-01-08
2020-01-09,Blood Feast,1963,https://boxd.it/W4YE1,,,,2020-01-09
2020-01-09,The Beast in Heat,1977,https://boxd.it/W5qyZ,,,,2020-01-09
2020-01-09,Blood Rage,1987,https://boxd.it/W6JMD,3.5,,,2020-01-09
2020-01-10,Up in the Air,2009,https://boxd.it/W9BMh,3.5,,,2020-01-10
2020-01-10,Mad Max 2,1981,https://boxd.it/Wckt9,3.5,,,2020-01-10
2020-01-11,Stan & Ollie,2018,https://boxd.it/WhLbB,3.5,,,2020-01-11
2020-01-12,Fallen Angels,1995,https://boxd.it/WndyN,3.5,,,2020-01-12
2020-01-13,"Dorothy, the Kansas City Pot Head",1968,https://boxd.it/WqjXl,,,,2020-01-13
2020-01-13,Multiple Maniacs,1970,https://boxd.it/Wxqln,4,,,2020-01-13
2020-01-14,Stewart Lee: Stand-Up Comedian,2005,https://boxd.it/Wy1l5,,,,2020-01-14
2020-01-14,Marriage Story,2019,https://boxd.it/WCs31,4,,,2020-01-14
2020-01-16,Naked,1993,https://boxd.it/WJN0V,4.5,,,2020-01-16
2020-01-17,Riff-Raff,1991,https://boxd.it/WONGd,3.5,,,2020-01-17
2020-01-17,Assault on Precinct 13,1976,https://boxd.it/WSmM7,4,,,2020-01-17
2020-01-18,Throne of Blood,1957,https://boxd.it/WXTiT,4.5,,,2020-01-18
2020-01-19,After Hours,1985,https://boxd.it/X37or,4,,,2020-01-19
2020-01-20,The Big Short,2015,https://boxd.it/X5Axr,3.5,,,2020-01-20
2020-01-20,The Royal Tenenbaums,2001,https://boxd.it/X5Xr7,4.5,Yes,,2020-01-20
2020-01-20,Arabian Gun Twirler,1899,https://boxd.it/X8JZZ,,,,2020-01-20
2020-01-20,The Hole,1968,https://boxd.it/X8LT5,,,,2020-01-20
2020-01-20,The Adventures of Tintin,2011,https://boxd.it/Xb6GF,3.5,Yes,,2020-01-20
2020-01-20,"Stewart Lee: If You Prefer a Milder Comedian, Please Ask for One",2010,https://boxd.it/XbQQ7,,,,2020-01-20
2020-01-22,Juno,2007,https://boxd.it/Xibxd,3.5,,,2020-01-22
2020-01-22,WHAT DID JACK DO?,2017,https://boxd.it/XmsVf,,,,2020-01-22
2020-01-24,The Farewell,2019,https://boxd.it/Xs9K5,4,,,2020-01-24
2020-01-24,Bringing Out the Dead,1999,https://boxd.it/XwmVt,4.5,,,2020-01-24
2020-01-25,Good Time,2017,https://boxd.it/XyyFB,3.5,,,2020-01-25
2020-01-25,Bicycle Thieves,1948,https://boxd.it/XAxVn,4.5,,,2020-01-25
2020-01-26,Made in Britain,1982,https://boxd.it/XGKfV,4,,,2020-01-26
2020-01-26,A Bag of Air,1995,https://boxd.it/XGMBz,,,,2020-01-26
2020-01-27,High-Rise,2015,https://boxd.it/XNIDb,4,,,2020-01-27
2020-01-28,Color Out of Space,2019,https://boxd.it/XOsv3,2.5,,,2020-01-28
2020-01-28,Patriotism,1966,https://boxd.it/XQUyj,,,,2020-01-28
2020-01-28,Mishima: A Life in Four Chapters,1985,https://boxd.it/XThHR,4.5,,,2020-01-28
2020-01-29,Meantime,1983,https://boxd.it/XXfu5,4.5,,,2020-01-29
2020-01-29,Public Enemies,2009,https://boxd.it/XYd0J,2.5,,,2020-01-29
2020-01-29,Being John Malkovich,1999,https://boxd.it/XYFan,4.5,Yes,,2020-01-29
2020-01-30,A Hard Day's Night,1964,https://boxd.it/XYOEh,4,,,2020-01-30
2020-01-30,Woyzeck,1979,https://boxd.it/XZ5Gf,4,,,2020-01-30
2020-01-30,Grizzly Man,2005,https://boxd.it/Y1B4B,4,,,2020-01-30
2020-01-30,Weekend,1967,https://boxd.it/Y2nY3,4,,,2020-01-30
2020-01-31,Good Morning,1959,https://boxd.it/Y3rEN,3.5,,,2020-01-31
2020-01-31,Delicatessen,1991,https://boxd.it/Y7Cun,5,,,2020-01-31
2020-02-01,Tokyo Drifter,1966,https://boxd.it/Y8e1j,3.5,,,2020-02-01
2020-02-01,1917,2019,https://boxd.it/YcB57,3.5,,,2020-02-01
2020-02-02,Uncut Gems,2019,https://boxd.it/YdHPR,3,,,2020-02-02
2020-02-02,Youth of the Beast,1963,https://boxd.it/YhRVD,4,,,2020-02-02
2020-02-03,Three Outlaw Samurai,1964,https://boxd.it/Ypcud,3.5,,,2020-02-03
2020-02-04,Dead or Alive,1999,https://boxd.it/YupV7,4,,,2020-02-04
2020-02-05,Dead or Alive 2: Birds,2000,https://boxd.it/Yziaj,3.5,,,2020-02-05
2020-02-06,Fighting Elegy,1966,https://boxd.it/YChr5,3.5,,,2020-02-06
2020-02-06,Adaptation.,2002,https://boxd.it/YEjF3,5,Yes,,2020-02-06
2020-02-07,House,1977,https://boxd.it/YHzlp,4,,,2020-02-07
2020-02-07,The 39 Steps,1935,https://boxd.it/YI0MH,4,,,2020-02-07
2020-02-07,Alexander Nevsky,1938,https://boxd.it/YIX0H,3.5,,,2020-02-07
2020-02-08,In the Mood for Love,2000,https://boxd.it/YLPBB,3.5,,,2020-02-08
2020-02-08,The Curse of Frankenstein,1957,https://boxd.it/YO7Sz,3,,,2020-02-08
2020-02-09,The Bad Lieutenant: Port of Call - New Orleans,2009,https://boxd.it/YSvhb,4,,,2020-02-09
2020-02-09,Sonatine,1993,https://boxd.it/YTsQz,3.5,,,2020-02-09
2020-02-10,Antiporno,2016,https://boxd.it/Z1mVz,4,,,2020-02-10
2020-02-12,Alphaville,1965,https://boxd.it/Zb1Wh,3.5,,,2020-02-12
2020-02-13,Kill List,2011,https://boxd.it/ZgRxD,4,,,2020-02-13
2020-02-14,Free Fire,2016,https://boxd.it/ZiLN5,3.5,,,2020-02-14
2020-02-14,Stewart Lee: 41st Best Stand-Up Ever!,2008,https://boxd.it/ZjRhL,4,,,2020-02-14
2020-02-14,Joint Security Area,2000,https://boxd.it/ZlDtd,4,,,2020-02-14
2020-02-15,"Aguirre, the Wrath of God",1972,https://boxd.it/ZoHwV,4.5,,,2020-02-15
2020-02-15,Death Race 2000,1975,https://boxd.it/ZqbIT,3.5,,,2020-02-15
2020-02-16,Stray Dog,1949,https://boxd.it/ZvuKJ,4,,,2020-02-16
2020-02-18,The Happiness of the Katakuris,2001,https://boxd.it/ZIyKf,4.5,,,2020-02-18
2020-02-20,Sympathy for Mr. Vengeance,2002,https://boxd.it/ZVLed,4,,,2020-02-20
2020-02-21,A Town Called Panic,2009,https://boxd.it/ZXNVH,3.5,,,2020-02-21
2020-02-21,Man Bites Dog,1992,https://boxd.it/ZZffL,3.5,,,2020-02-21
2020-02-22,Oldboy,2003,https://boxd.it/105d2d,5,,,2020-02-22
2020-02-23,Persona,1966,https://boxd.it/108CsV,3,,,2020-02-23
2020-02-23,A Quiet Place,2018,https://boxd.it/109b11,2.5,,,2020-02-23
2020-02-25,Schindler's List,1993,https://boxd.it/10l3SZ,4,,,2020-02-25
2020-02-26,Sexy Beast,2000,https://boxd.it/10qlV3,4.5,,,2020-02-26
2020-02-28,Sonic the Hedgehog,2020,https://boxd.it/10yVYD,2.5,,,2020-02-28
2020-02-29,Sympathy for Lady Vengeance,2005,https://boxd.it/10CXON,4,,,2020-02-29
2020-02-29,Blade of the Immortal,2017,https://boxd.it/10DI2r,3.5,,,2020-02-29
2020-03-01,Annie Hall,1977,https://boxd.it/10IG0X,3.5,,,2020-03-01
2020-03-02,Friday the 13th Part 2,1981,https://boxd.it/10PLJd,2.5,,,2020-03-02
2020-03-07,A Woman Is a Woman,1961,https://boxd.it/11c2jP,3,,,2020-03-07
2020-03-08,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,https://boxd.it/11fHgj,3,,,2020-03-08
2020-03-09,Schindler's List,1993,https://boxd.it/11mvop,4,Yes,,2020-03-09
2020-03-10,The Exorcist,1973,https://boxd.it/11quK3,4.5,,,2020-03-10
2020-03-13,Yojimbo,1961,https://boxd.it/11B0AT,4,,,2020-03-13
2020-03-19,American Psycho,2000,https://boxd.it/128DtX,3.5,,,2020-03-19
2020-03-19,The League of Gentlemen: Live at Drury Lane,2001,https://boxd.it/12b533,,,,2020-03-19
2020-03-20,Secret Sunshine,2007,https://boxd.it/12dR35,4,,,2020-03-20
